"submission_id","project_name","description","year_range","reference","open_data","contact1","contact2","site_id","latitude","longitude","datasource","investigators","province_iso_code","tree_id","species","meas_no","meas_date","status","dbh_cm","ht_tot_m","sample_id","sample_type","sample_ht_m","sample_diameter_cm","radius_id","cofecha_id","ring_meas_method","crossdating_visual","crossdating_validation","age_corrected","bark_thickness_mm","radius_inside_cm","dtc_measured_mm","dtc_estimated_mm","rw_ystart","rw_yend","comments","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010c",49.42777778,-124.8055556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_010_817","PSEUMEN",,"2020-00-00","Live",31,29,"X010_010_817","core",,,"X010_010_817",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,15.529,152.19,3.1,1952,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,5.53,5.78,5.79,4.5,6.67,3.65,4.26,3.4,3.17,3.64,3.45,3.92,3.07,3.35,2.33,2.95,2.71,2.74,2.99,2.63,2.85,3.85,3.02,3.3,2.52,1.85,2.21,2.52,2.33,1.67,2.1,2.14,1.53,1.1,1.55,1.55,1.51,2.29,1.57,1.34,1.4,1.57,1.04,0.85,1,1,1.16,1.38,1.42,1.27,1.04,0.64,0.87,1.06,1.14,0.8,0.7,1.86,1.11,1.46,1.34,0.98,0.88,0.79,0.79,0.8,0.7,1.13
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010c",49.42777778,-124.8055556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_010_845","PSEUMEN",,"2020-00-00","Live",27.9,28.3,"X010_010_845","core",,,"X010_010_845",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,11.827,118.27,,1950,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,3.82,4.5,4.86,4.03,3.79,3.33,4.28,2.77,3.62,2.88,2.03,2.44,2.18,3.07,1.89,2.03,1.23,1.45,1.33,1.56,1.59,1.26,2.34,2.42,1.47,2.45,1.57,1.23,1.55,1.62,1.66,1.09,2.37,1.93,1.33,1.66,1.56,1.35,1.17,1.55,1.23,1.05,1.12,1.48,0.71,0.48,0.71,0.56,0.72,0.9,0.7,0.91,0.91,0.52,0.79,0.59,0.95,0.85,0.74,1.02,0.66,0.74,0.7,0.9,0.47,0.49,0.32,0.4,0.36,0.76
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010c",49.42777778,-124.8055556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_010_854","PSEUMEN",,"2020-00-00","Live",26.7,25.9,"X010_010_854","core",,,"X010_010_854",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,9.878,89.08,9.7,1953,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,5.01,4.29,3.94,3.43,2.49,2.53,2.26,2.38,2.55,2.33,3.01,2.05,2.41,1.44,1.84,1.38,1.36,1.5,1.15,1.19,1.78,1.42,2.09,1.32,1.08,1.14,1.51,1.51,0.85,0.91,0.72,0.74,0.81,0.72,0.97,0.49,0.68,0.78,0.55,0.45,0.66,0.49,0.17,0.15,0.28,0.4,0.47,0.55,0.83,0.74,0.49,0.52,0.49,0.53,0.51,0.61,0.44,0.68,0.72,0.51,0.47,0.53,0.44,0.28,0.23,0.32,0.38
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010c",49.42777778,-124.8055556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_010_863","PSEUMEN",,"2020-00-00","Live",47.4,31,"X010_010_863","core",,,"X010_010_863",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,19.14,191.4,,1960,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,4.41,6.12,6.33,6.32,5.03,5.05,4.38,4.23,3.81,3,3.25,3.58,4.62,4.76,3.81,4.29,3.59,3.7,4.26,4.34,5.48,2.93,3.91,3.9,2.81,3.35,2.68,2.68,2.82,3.76,3.3,3.03,2.79,2.75,2.43,1.93,2.35,1.9,1.78,2.46,2.16,2.25,2.2,1.35,2.24,1.86,2.01,2.2,2.12,1.99,1.93,1.99,2.05,1.91,1.8,1.88,1.46,1.38,1.65,2.56
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010c",49.42777778,-124.8055556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_010_891","PSEUMEN",,"2020-00-00","Live",35.5,26.7,"X010_010_891","core",,,"X010_010_891",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,13.592,135.92,,1953,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29,5.25,6.06,4.32,5.54,4.18,5.13,4.36,4.19,3.89,3.56,3.77,2.87,3.75,2.34,2.4,2.12,2.18,2.25,1.98,2.22,2.35,1.63,2.46,1.74,1.25,1.23,1.25,1.33,1.25,1.25,1.17,1.28,1.19,1.66,1.55,1.3,1.75,1.71,1.47,1.18,1.21,1,0.89,1.04,0.94,0.93,1.46,1.27,1.23,1.19,0.77,1.17,1.12,1.38,0.96,0.83,1.2,1.22,1.01,1.03,0.91,0.74,0.75,0.57,0.55,0.84,1.06
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010b",49.424764,-124.740556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_102_001","PSEUMEN",,"2020-00-00","Live",50.7,35.1,"X010_102_001","core",,,"X010_102_001",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,17.161,165.51,6.1,1948,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,4.86,4.58,3.55,3.76,4.14,4.03,2.85,2.68,2.74,2.46,2.42,2.23,1.87,1.38,1.02,1.06,1.08,0.85,0.83,0.59,0.64,0.89,0.72,0.47,0.81,0.87,0.83,0.95,1,1,1.1,1.19,0.89,0.55,0.45,0.3,0.4,0.83,1.74,3.49,4,4.28,3.51,3.96,3.18,2.99,2.2,3.35,3.79,3.32,3.18,3.79,4.61,4.19,3.75,2.63,2.79,2.55,2.23,2.68,2.55,2.8,2.72,2.84,2.55,2.5,1.58,1.51,1.18,1.2,1.33,1.57
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010b",49.424764,-124.740556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_102_002","PSEUMEN",,"2020-00-00","Live",74.4,39.8,"X010_102_002","core",,,"X010_102_002",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,21.818,193.88,24.3,1961,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39,8.39,7.36,6.72,5.17,5.87,4.08,4.6,4.69,5.13,4.2,3.11,2.97,2.79,2.43,3.21,3.09,2.25,2.12,2.48,2.57,1.81,1.86,2.09,0.64,0.88,0.83,0.86,1.37,1.72,1.65,2.46,2.38,2.42,1.94,3.5,3.41,3.47,3.73,4.42,4.17,4,3.51,3.24,2.54,2.99,3.3,4.15,3.18,4.91,4.96,4.46,3.46,3.41,2.27,2.37,2.63,1.46,1.38,1.43
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010b",49.424764,-124.740556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_102_003","PSEUMEN",,"2020-00-00","Live",75.8,38.9,"X010_102_003","core",,,"X010_102_003",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,28.77,287.7,,1973,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,7.09,6.54,6.95,7.61,3.57,6.74,6.74,7.32,5.98,6.72,7.75,6.86,6.96,7.77,7.66,8.31,6.88,8.56,7.07,6,5.93,5.93,6.69,7.28,4.91,5.19,6.4,7.47,7.99,5.49,5.59,6.27,5.09,4.74,5.61,4.39,6.13,5.57,5.23,3.93,4.02,3.07,3.66,3.61,2.62,3.77,4.56
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010b",49.424764,-124.740556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_102_004","PSEUMEN",,"2020-00-00","Live",74.3,36.7,"X010_102_004","core",,,"X010_102_004",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,28.138,258.58,22.8,1956,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82,6.21,4.85,5.39,5.97,5.49,5.95,4.53,5.69,4.36,3.76,2.78,3.76,5.35,4.67,3.44,3.57,3.05,3.37,3.5,4.26,3.38,3.38,4.13,4.65,4.42,3.61,3.51,3.6,1.11,1.75,2.85,2.87,3.74,3.02,3.53,3.41,2.9,3.13,3.43,4.05,6.17,5.53,5.43,6.65,5.25,4.53,3.43,3.26,2.99,2.52,3.64,3.62,2.77,3.85,4.19,4.28,3.39,3.88,2.73,4.05,3.14,3.12,4.19,4.73
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010b",49.424764,-124.740556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_102_005","PSEUMEN",,"2020-00-00","Live",84,44.2,"X010_102_005","core",,,"X010_102_005",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,27.073,270.73,,1961,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35,8.57,7.22,8.65,8.13,6.34,5.49,5.72,6.79,5.99,4.1,5.08,5.59,6.41,5.7,6.82,6.35,3.6,4.53,4.56,7.41,4.3,3.88,4.46,3.85,3.82,4.43,4.28,3.35,4.24,4.02,3.8,3.2,4.32,3.84,2.36,2.48,2.3,2.43,2.99,2.99,3.49,2.77,2.75,3.22,2.77,3.93,4.14,3.6,6,5.15,4.09,3.79,3.73,3.26,3.43,2.99,2.05,3.37,3.46
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010b",49.424764,-124.740556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_102_006","PSEUMEN",,"2020-00-00","Live",66,42.8,"X010_102_006","core",,,"X010_102_006",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,25.524,248.54,6.7,1955,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,6.15,5.53,5.29,5.83,4.63,4.25,6.31,6.3,6.2,5.49,4.37,4.05,3.52,4.07,4.7,4.71,5.66,5.27,4.22,3.87,4.83,4.32,3.39,3.19,3.96,3.43,2.39,2.88,3.83,3.26,2.96,3.01,2.27,2.27,2.33,2.25,2.73,2.71,2.44,2.95,3.96,3.41,2.75,2.71,3.65,3.78,3.84,3.18,2.52,3.24,3.05,3.14,3.51,2.92,4.87,3.86,3.92,3.06,2.92,2.36,2.8,2.13,1.81,3.07,2.73
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010b",49.424764,-124.740556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_102_007","PSEUMEN",,"2020-00-00","Live",63.9,39.1,"X010_102_007","core",,,"X010_102_007",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,22.69,162.8,64.1,1964,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77,3.69,2.52,2.4,3.11,4.2,5.56,4.62,5.97,6.08,7.56,6.49,6.8,4.73,4.49,3.84,5.58,3.88,2.24,2.3,2.18,1.55,2.2,2.84,2.32,2.41,2.53,2.87,2.96,2.63,2.08,2.21,1.93,1.87,1.45,1.46,2.02,1.99,2.21,1.69,1.45,1.96,1.57,1.44,1.36,1.51,2.36,2.3,3.32,2.43,2.23,1.08,1.46,1.06,1.02,0.87,1.15
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010b",49.424764,-124.740556,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_102_008","PSEUMEN",,"2020-00-00","Live",61.4,35.4,"X010_102_008","core",,,"X010_102_008",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,20.606,206.06,,1961,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84,5.35,4.83,4.63,3.92,3.68,3.11,2.94,3.06,3.82,4.21,3.54,3.37,3.98,3.46,5.39,4.44,3.66,4.86,4.41,4.21,2.99,3.06,3.81,3.08,2.74,2.13,2.59,3.21,3.54,3.81,4.08,3.48,4.37,4.58,4.79,4.12,3.61,3.84,4.71,4.86,4.04,3.83,2.95,3.15,2.1,1.44,1.33,2.03,2.58,2.88,3.09,2.63,2.6,2.15,2.29,2.13,1.88,1.7,2.15
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010d",49.43054,-124.818424,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_104_001","PSEUMEN",,"2020-00-00","Live",33.8,25.3,"X010_104_001","core",,,"X010_104_001",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,13.809,122.19,15.9,1956,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,5.07,4.21,4.8,4.21,3.77,3.72,4.12,4.54,2.91,2.86,2.52,3.01,3.11,2.96,3.03,2.75,2.44,2.14,1.17,1.97,1.67,1.44,1.48,2.27,2.27,1.31,2.01,1.86,1.52,1.71,1.63,1.34,1.06,1.46,1.12,1.17,1.61,1.46,0.87,0.9,1.06,0.85,1.06,1.59,1.28,1.21,1.14,0.59,1.13,0.87,0.85,0.85,0.7,0.89,0.87,1.29,1.02,0.74,0.53,0.62,0.62,0.54,0.63,1.2
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010d",49.43054,-124.818424,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_104_002","PSEUMEN",,"2020-00-00","Live",29.2,26.3,"X010_104_002","core",,,"X010_104_002",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,11.09,102.2,8.7,1954,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51,4.45,3.53,5.06,3.56,4.03,3.45,2.67,3.05,2.93,3.65,2.29,2.99,2.3,3.13,2.75,2.51,2.6,1.92,1.83,1.67,1.17,1.97,1.44,1.31,1.27,1.72,1.58,0.89,1.3,1.38,1.28,1.15,1.21,0.97,1.1,0.99,0.76,0.7,0.76,0.85,0.44,0.38,0.55,0.55,0.59,0.78,0.64,0.68,0.68,0.32,0.55,0.42,0.61,0.44,0.42,0.51,0.47,0.57,0.53,0.4,0.3,0.36,0.25,0.42,0.28,0.38
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010d",49.43054,-124.818424,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_104_003","PSEUMEN",,"2020-00-00","Live",31,26.2,"X010_104_003","core",,,"X010_104_003",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,13.939,122.59,16.8,1956,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.91,4.08,4.34,4.3,3.92,4.06,4.21,4.12,3.36,3.27,2.5,3.22,2.88,2.88,2.93,2.08,2.27,1.56,1.19,1.8,1.69,1.8,1.97,2.33,2.18,1.36,1.65,1.44,1.25,1.04,0.93,1.34,1.23,1.19,1.42,1.14,1.59,1.36,1.23,1.14,1.25,1.19,1.23,1.46,1.31,1.12,1.29,0.78,1.35,0.91,1.25,1.08,0.78,0.95,1.21,1.1,1.04,1.12,0.76,0.76,0.8,0.62,0.57,1
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010d",49.43054,-124.818424,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_104_005","PSEUMEN",,"2020-00-00","Live",40.7,28.9,"X010_104_005","core",,,"X010_104_005",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,16.109,132.19,28.9,1958,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35,4.17,3.15,4.32,4.55,5.36,2.98,2.67,2.24,2.83,2.81,2.94,3.92,2.62,2.59,2.51,2.48,1.68,2.26,2.46,2.09,2.09,2.48,2.94,1.3,1.95,1.77,1.64,1.77,2.14,1.83,1.94,1.95,1.81,1.6,1.69,2.14,1.35,1.15,1.53,1.34,1.31,1.85,1.56,1.76,1.89,0.8,1.39,1.12,1.42,1.32,1.16,1.38,1.49,1.7,1.69,1.28,1.09,1.02,0.98,1.45,0.83,1.31
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010d",49.43054,-124.818424,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_104_006","PSEUMEN",,"2020-00-00","Live",29.7,22.1,"X010_104_006","core",,,"X010_104_006",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,10.505,105.05,,1953,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.38,8.44,5.77,5.44,6.52,3.45,4.03,4.11,3.47,4.56,4.26,5.05,2.86,3.12,1.73,2.32,1.58,2.09,1.53,1.36,1.31,1.21,0.87,1.38,1.08,0.95,1.06,1.29,1.5,0.72,0.85,0.87,0.87,0.61,0.68,0.83,0.61,0.85,0.7,0.64,0.53,0.72,0.43,0.19,0.21,0.27,0.36,0.36,0.3,0.28,0.32,0.15,0.21,0.23,0.21,0.21,0.22,0.21,0.19,0.23,0.23,0.23,0.13,0.13,0.13,0.17,0.08,0.17
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010d",49.43054,-124.818424,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_104_007","PSEUMEN",,"2020-00-00","Live",30.9,24,"X010_104_007","core",,,"X010_104_007",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,17.233,154.83,17.5,1955,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,6.83,4.79,5.29,4.52,4.07,5.11,4.76,4.45,3.47,3.85,2.94,3.52,2.14,3.93,3.42,2.93,3.18,3.48,3.7,2.06,3.01,2.93,2.47,2.76,2.6,2.76,1.55,2.49,2.54,1.96,1.82,1.58,2.17,1.92,2.36,2.56,1.89,2.28,1.86,1.1,1.12,1.64,1.25,1.46,1.78,1.56,1.23,1.23,0.48,1.28,1,1.46,1.02,0.83,0.8,1.02,1.25,1.23,0.96,0.66,0.79,0.66,0.55,0.44,0.83
21,"Douglas-fir retrospective monitoring","Evaluating and optimizing stand selection criteria with retrospective monitoring in fertilized coastal Douglas-fir stands","1919 ; 2020","Hember, R.A.; Axelson, J.N.; Jang, W. Evaluating Coastal Douglas Fir Growth Responses to Nitrogen Application Using Tree Ring Chronologies. Forests 2024, 15, 13. https://doi.org/10.3390/f15010013",TRUE,"Robert.Hember@gov.bc.ca","Jodi.Axelson@gov.bc.ca","X010d",49.43054,-124.818424,"others","Hember, R.A.; Axelson, J.N.; Jang, W.","CA-BC","X010_104_008","PSEUMEN",,"2020-00-00","Live",37,27.2,"X010_104_008","core",,,"X010_104_008",,"CooRecorder",TRUE,"CDENDRO & COFECHA",,,14.821,137.91,10.3,1954,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,6.13,5.79,6.5,4.54,4.71,4.19,3.72,5.1,5.05,4.67,3.41,3.7,2.72,2.96,3.74,4.11,2.78,3.19,2.91,2.61,1.78,2.77,2.09,1.77,1.86,2.22,2.37,1.15,1.75,1.73,1.28,1.39,1.35,1.3,0.94,1.15,1.15,0.92,0.81,1.05,0.86,0.55,0.53,0.45,0.66,0.8,0.82,0.86,0.9,0.87,1.04,0.55,0.74,0.59,0.51,0.66,0.59,0.61,0.51,0.53,0.47,0.51,0.45,0.47,0.49,0.78
